"id","safra","y","VAR_1","VAR_2","VAR_3","VAR_4","VAR_5","VAR_6","VAR_7","VAR_8","VAR_9","VAR_10","VAR_11","VAR_12","VAR_13","VAR_14","VAR_15","VAR_16","VAR_17","VAR_18","VAR_19","VAR_20","VAR_21","VAR_22","VAR_23","VAR_24","VAR_25","VAR_26","VAR_27","VAR_28","VAR_29","VAR_30","VAR_31","VAR_32","VAR_33","VAR_34","VAR_35","VAR_36","VAR_37","VAR_38","VAR_39","VAR_40","VAR_41","VAR_42","VAR_43","VAR_44","VAR_45","VAR_46","VAR_47","VAR_48","VAR_49","VAR_50","VAR_51","VAR_52","VAR_53","VAR_54","VAR_55","VAR_56","VAR_57","VAR_58","VAR_59","VAR_60","VAR_61","VAR_62","VAR_63","VAR_64","VAR_65","VAR_66","VAR_67","VAR_68","VAR_69","VAR_70","VAR_71","VAR_72","VAR_73","VAR_74","VAR_75","VAR_76","VAR_77","VAR_78"
3419,"201412",1,0,0,0,0,88.16,375,77.28,166.04,1300,NA,NA,NA,NA,220,73.31,NA,1559.98,NA,0,12,NA,0,NA,264.5,0,31,NA,0,9,2152.92,NA,0.090634138151029,0,402.1,NA,3.93,9,443.7,NA,0,3.93,9,NA,0,NA,9,NA,9,3.93,196.73,220,283.95,975.59,2535.57,196.73,196.73,29,264,NA,-0.411786729965823,NA,NA,NA,1,1447.38,NA,-41,9,NA,NA,0,22,0,0,393.46,NA,NA,0
3420,"201402",0,66,0,1,3,26.49,868,NA,NA,600,35,21.59,NA,NA,358,NA,NA,600,NA,0,3,NA,0,17.99,105.98,0,47,721,0,8,600,0,0.133832912727673,0,NA,107.95,4.53,8,NA,NA,2,9.06,8,NA,5,NA,8,NA,8,4.53,226.47,358,NA,1200,2000,226.47,226.47,39,105,50.95,-0.231735369185606,4.53,NA,226.47,0,1284.92,2,-11,5,35.99,NA,0,117,0,0,452.94,51.04,0,0
3421,"201407",0,14,0,0,0,NA,217,83.25,49.21,966.52,NA,137.29,NA,NA,NA,NA,NA,NA,NA,0,5,NA,0,NA,NA,0,NA,172,0,NA,966.52,NA,0.0571981886428283,0,246.09,497.88,NA,NA,356.29,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,966.52,1540,NA,NA,26,NA,NA,-0.411786729965823,NA,NA,NA,1,193.28,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA
3422,"201402",0,56,0,0,1,111.36,518,NA,NA,628.94,NA,NA,NA,NA,NA,25.18,NA,NA,NA,0,12,NA,0,NA,732.73,0,NA,130,0,NA,NA,NA,0.090634138151029,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,176.26,NA,NA,NA,NA,33,570,NA,-0.354107585360257,NA,NA,NA,1,2014.67,NA,NA,NA,NA,NA,NA,198,NA,NA,NA,NA,NA,NA
3423,"201401",1,0,0,0,0,NA,548,NA,NA,1686.25,NA,NA,NA,29.99,NA,NA,NA,1686.25,NA,0,12,NA,0,NA,NA,0,NA,NA,0,NA,1686.25,NA,0.090634138151029,0,NA,NA,NA,NA,NA,149,0,NA,NA,NA,0,149.97,NA,NA,NA,NA,NA,NA,NA,3372.5,NA,NA,NA,33,NA,NA,-0.354107585360257,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,548,NA,NA,NA,NA,NA,NA
3424,"201411",0,0,0,0,0,NA,869,NA,NA,500,190,NA,NA,59.99,148,NA,NA,1500,NA,0,5,NA,0,50.38,NA,0,27,NA,0,1,500,NA,0.133832912727673,0,NA,NA,NA,1,NA,179,3,0,1,NA,4,179.99,1,NA,1,4.11,205.56,148,NA,500,1000,NA,205.56,23,NA,308.96,-0.411786729965823,NA,NA,NA,1,NA,7,-3,0,191.94,NA,0,676,0,0,205.56,159.18,0,0
3425,"201409",0,0,0,0,0,163.52,560,18.32,NA,200,NA,37.58,NA,35.98,133,53.26,NA,200,NA,0,5,NA,0,NA,535.84,0,0,NA,0,1,500,NA,0.090634138151029,0,NA,147.94,NA,1,49.98,70,0,0,1,NA,0,71.98,1,NA,1,1.29,64.44,133,320.87,150,350,NA,64.44,44,528,0,-0.059298901120992,NA,NA,NA,1,738.91,NA,-1,0,NA,NA,0,126,0,0,64.44,25.9,NA,0
3426,"201402",0,21,0,0,0,85.47,853,NA,NA,1000,552,NA,NA,68.97,367,NA,NA,3000,NA,0,12,NA,0,153.79,341.89,0,2,7,0,7,1000,0,0.133832912727673,0,NA,NA,7.12,3,NA,344,3,0,7,NA,4,344.89,7,NA,2,0,178.11,367,NA,3000,1000,178.11,178.11,58,341,394.94,0.357323965312407,3.56,NA,178.11,1,NA,7,-23,2,552.84,NA,0,456,0,0,534.33,308.65,0,0
3427,"201401",0,0,0,0,0,NA,261,19.99,23.33,1000,NA,26.66,NA,NA,219,NA,NA,800,NA,0,12,NA,0,NA,NA,0,48,NA,0,-8,1000,0,0.0571981886428283,0,69.99,79.99,0,-8,99.98,NA,0,0,-8,NA,0,NA,-8,NA,-8,0,123.75,219,NA,2400,800,123.75,123.75,39,NA,NA,-0.231735369185606,NA,NA,NA,1,1053.34,NA,-77,-8,NA,NA,0,35,0,0,371.25,NA,NA,0
3428,"201403",0,6,0,0,0,109.57,431,48.77,113.07,500,NA,101.72,NA,NA,NA,133.29,NA,NA,NA,0,4,NA,0,NA,384.7,0,NA,24,0,NA,500,NA,0.090634138151029,0,250.27,496.77,NA,NA,189.93,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,294.93,500,500,NA,NA,57,383,NA,0.319424920164188,NA,NA,NA,1,0.28,NA,NA,NA,NA,NA,NA,-47,NA,NA,NA,NA,NA,NA
3429,"201411",1,15,0,0,0,100,713,37.72,81.96,1717.54,NA,28.97,NA,116.03,NA,NA,NA,811.68,NA,0,12,NA,0,NA,529.45,0,NA,125,0,NA,3435.08,3,0.133832912727673,0,409.81,144.88,NA,NA,150.9,481,0,NA,NA,NA,0,483.58,NA,NA,NA,NA,NA,NA,NA,41.51,1800.56,NA,NA,29,394,356.54,-0.411786729965823,NA,NA,NA,1,1196.63,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,464.67,NA,NA
3430,"201410",0,2,0,0,0,NA,1518,NA,NA,400,277,NA,NA,NA,953,NA,0,2250,16,1,12,269,2,83.71,NA,3,626,970,3,7,750,0,0.133832912727673,1,NA,NA,NA,7,NA,NA,4,0,7,NA,5,NA,21,0,7,1.39,69.72,344,NA,1700,1400,69.72,69.72,48,NA,NA,0.079926420595367,NA,418,69.72,0,NA,7,-70,0,278.9,NA,0,988,0,1,69.72,NA,0,1
3431,"201404",1,99,3,2,6,138.93,1252,NA,46.17,500,310,34.19,629,NA,1001,75.36,0,NA,NA,0,7,NA,0,90.71,484.78,4,560,650,5,NA,500,0,0.133832912727673,0,143.92,170.96,NA,NA,NA,NA,8,NA,NA,22,12,NA,137,0,NA,NA,NA,1001,296.89,1500,500,NA,NA,39,480,512.09,-0.231735369185606,NA,NA,NA,0,619.76,19,NA,NA,369.75,NA,0,6,0,2,NA,1382.62,54.89,1
3432,"201410",0,16,0,0,0,84.98,2539,23.32,34.98,370,307,29.99,91,39.98,NA,55.98,NA,1276.96,28,18,6,298,21,102.66,169.96,0,NA,777,0,NA,370,NA,0.133832912727673,3,69.97,89.98,NA,NA,69.97,39,10,NA,NA,7,12,39.98,NA,NA,NA,NA,NA,NA,55.98,NA,370,NA,NA,38,168,251.07,-0.231735369185606,NA,NA,NA,0,2598.23,28,NA,NA,422.29,NA,NA,75,NA,NA,NA,237.11,109.4,NA
3433,"201407",0,39,0,0,1,35.99,527,73.98,67.96,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,35.99,0,NA,475,0,NA,950,NA,0.090634138151029,0,135.92,NA,NA,NA,221.95,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,950,950,NA,NA,35,35,NA,-0.30845333657335,NA,NA,NA,1,724.26,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA
3434,"201405",1,77,0,1,1,19.56,303,NA,12.47,1203.04,NA,86.62,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,136.92,0,NA,NA,0,NA,1203.04,NA,0.090634138151029,0,124.7,276.51,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1203.04,1203.04,NA,NA,27,94,NA,-0.411786729965823,NA,NA,NA,1,440.22,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA
3435,"201402",0,26,0,0,0,249.37,2309,186.24,NA,2900,2662,224.78,2123,108.34,460,170.26,160,8000,64,16,12,2923,28,1056.15,1262.73,10,77,309,12,17,2900,110,0.133832912727673,12,NA,1153.45,0,17,576.55,404,12,6.23,17,45,12,469.27,17,0,17,6.23,311.56,460,664.76,2900,NA,311.56,NA,63,1026,965.54,0.412255795406189,6.23,1672,311.56,0,3642.73,43,-60,17,2911.82,0,0,101,0,0,311.56,1007.79,239.61,0
3436,"201404",0,17,0,0,0,NA,617,NA,NA,2000,NA,143,NA,106.31,293,NA,NA,2854.06,NA,0,12,NA,0,NA,NA,0,0,84,0,4,2000,0,0.133832912727673,0,NA,1001,4.07,4,NA,537,0,4.07,4,NA,0,850.48,4,NA,3,12.21,203.42,293,NA,3014.67,3014.67,203.42,203.42,32,NA,136.24,-0.354107585360257,NA,NA,NA,1,184.68,NA,-11,1,NA,NA,0,53,0,0,610.26,156.65,NA,0
3437,"201404",0,4,0,0,0,129.9,398,50.86,NA,1438.06,NA,121.57,NA,NA,NA,64.38,NA,NA,NA,0,12,NA,0,NA,832.54,0,NA,322,0,NA,1438.06,NA,0.090634138151029,0,NA,972.56,NA,NA,356.02,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,321.91,1438.06,1438.06,NA,NA,46,617,NA,-0.016208722718011,NA,NA,NA,1,121.57,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA
3438,"201406",0,0,0,0,0,36.88,742,23.39,51.42,400,143,33.33,NA,53.97,NA,7.99,NA,NA,NA,0,3,NA,0,38.64,258.16,0,NA,NA,0,NA,1061.19,NA,0.133832912727673,0,385.04,99.99,NA,NA,46.78,117,0,NA,NA,NA,1,118.99,NA,NA,NA,NA,NA,NA,15.99,400,400,NA,NA,21,174,222.62,-0.690749137734589,NA,NA,NA,1,NA,11,NA,NA,145.96,NA,NA,12,NA,NA,NA,210.53,0,NA
3439,"201405",0,0,0,0,0,155.66,4893,45.1,NA,1250,1163,89.49,559,69.31,334,26.73,78,3300,99,64,12,1970,73,261.21,709.12,10,0,NA,11,-11,1250,13,0.133832912727673,9,NA,459.79,0,-11,248.71,359,12,0,-11,23,12,361.81,-11,0,-11,0,197.56,334,106.95,2550,1250,197.56,197.56,71,588,886.99,0.721630021341369,0,836,197.56,0,4106.93,48,-153,-14,1383.13,NA,0,66,0,0,592.68,901.41,210.72,0
3440,"201403",0,0,0,0,0,70.25,1909,NA,105.02,1300,560,12.99,535,54.68,NA,18.79,64,NA,26,14,12,469,15,123.48,449,10,NA,NA,12,NA,1300,20,0.133832912727673,1,487.87,25.99,NA,NA,NA,238,12,NA,NA,28,12,242.89,NA,0,NA,NA,NA,NA,93.96,1300,1300,NA,NA,43,345,261.36,-0.059298901120992,NA,418,NA,0,987.48,49,NA,NA,595,NA,NA,8,NA,NA,NA,292.46,25.31,NA
3441,"201402",0,51,0,0,3,38.97,950,115.96,NA,2500,549,NA,NA,77.34,780,70.45,0,4000,NA,0,12,NA,0,140,63.97,0,402,623,0,32,2500,0,0.133832912727673,0,NA,NA,5.75,32,399.93,382,4,23,32,NA,7,404.69,57,0,32,17.25,287.31,398,108.93,13381.4,4970.35,287.31,287.31,70,62,487.16,0.721630021341369,11.5,NA,287.31,0,1131.74,16,-6,32,552.03,18.8,6,188,6,8,1149.24,1180.69,0,8
3442,"201410",1,6,0,0,0,NA,136,NA,72.05,1200,NA,111.75,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,NA,0,NA,89,0,NA,3600,NA,0.0467093416827228,0,288.2,370.95,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,NA,NA,43,NA,NA,-0.059298901120992,NA,NA,NA,1,2195.07,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
3443,"201402",1,0,0,0,0,89.01,501,37.98,NA,1000,NA,120.27,NA,NA,NA,44.96,NA,NA,NA,0,12,NA,0,NA,390.47,0,NA,NA,0,NA,1000,NA,0.090634138151029,0,NA,439.79,NA,NA,189.92,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,89.94,2000,NA,NA,NA,53,315,NA,0.219380082347677,NA,NA,NA,1,320,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA
3444,"201408",0,24,0,0,0,NA,192,44.62,87.61,600,NA,39.99,NA,NA,NA,NA,NA,291.82,NA,0,12,NA,0,NA,NA,0,NA,135,0,NA,1760.94,NA,0.0571981886428283,0,525.37,199.96,NA,NA,223.13,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,600,701.96,NA,NA,37,NA,NA,-0.231735369185606,NA,NA,NA,1,1702.98,NA,NA,NA,NA,NA,NA,-11,NA,NA,NA,NA,NA,NA
3445,"201410",0,14,0,0,0,17.19,4868,NA,NA,500,210,NA,NA,NA,889,19.99,126,3248,107,71,4,1964,104,46.37,85.98,4,526,714,6,1,500,30,0.133832912727673,33,NA,NA,0,1,NA,NA,6,NA,1,NA,7,NA,1,0,-35,NA,159.28,456,39.98,2496,2248,159.28,NA,61,85,65.73,0.357323965312407,0,2090,159.28,0,NA,9,-233,-35,211.9,0,0,279,0,0,NA,36.38,0,0
3446,"201408",0,50,0,0,1,NA,3100,11.49,NA,1000,1448,NA,1050,90.85,NA,17.99,255,NA,167,44,10,2741,54,337.23,NA,10,NA,446,12,NA,2000,69,0.133832912727673,10,NA,NA,NA,NA,45.99,408,11,NA,NA,44,12,411.88,NA,0,NA,NA,NA,NA,89.98,1000,1000,NA,NA,29,NA,724.42,-0.411786729965823,NA,418,NA,0,NA,40,NA,NA,1457.55,NA,NA,244,NA,NA,NA,512.11,0,NA
3447,"201411",0,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,NA,NA,NA,512,NA,NA,1650,NA,0,12,NA,0,NA,NA,0,362,NA,0,6,800,0,0.133832912727673,0,NA,NA,0,6,NA,NA,0,5.18,6,NA,0,NA,6,NA,5,0,100.6,364,NA,1450,800,93.39,129.44,62,NA,NA,0.357323965312407,0,NA,93.39,1,NA,NA,-1774,5,NA,0,0,NA,0,0,517.76,NA,NA,0
3448,"201403",1,111,5,1,1,NA,259,83.37,94.37,887.39,NA,61.61,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,NA,0,NA,NA,0,NA,887.39,NA,0.0571981886428283,0,754.96,492.88,NA,NA,250.13,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,887.39,887.39,NA,NA,34,NA,NA,-0.30845333657335,NA,NA,NA,1,492.88,NA,NA,NA,NA,NA,NA,-65,NA,NA,NA,NA,NA,NA
3449,"201401",1,9,0,0,0,43.88,631,70.21,71.57,2000,NA,NA,NA,108.97,505,122.08,NA,10910.16,NA,0,12,NA,0,NA,159.46,0,492,389,0,6,2200,0,0.133832912727673,0,297.88,NA,NA,6,280.93,440,0,8.95,6,NA,0,442.88,6,NA,6,8.95,447.51,36,947.24,7802.54,2602.54,NA,251.16,40,158,183.02,-0.133343746407103,0,NA,418.74,1,5426.11,NA,-496,6,NA,0,0,39,0,0,447.51,379.35,NA,0
3450,"201409",0,0,0,0,0,79.39,2601,NA,NA,1200,75,NA,NA,124.38,316,NA,18,1200,8,8,10,151,11,15.19,555.73,0,12,NA,0,0,2118.32,NA,0.133832912727673,3,NA,NA,NA,0,NA,621,3,NA,0,NA,4,621.93,0,0,-1,NA,193.83,316,NA,1836.64,1200,193.83,193.83,31,385,199.33,-0.411786729965823,0,NA,193.83,1,NA,5,-32,-1,75.97,NA,0,419,0,0,NA,294.83,0,0
3451,"201401",0,32,0,0,1,39.9,987,21.98,127.37,1000,618,NA,NA,29.47,838,24.02,0,1490.4,NA,0,12,NA,0,136.67,292.26,0,472,NA,0,NA,1750,NA,0.133832912727673,0,680.86,NA,NA,NA,43.96,131,7,NA,0,NA,8,206.29,1,0,NA,NA,NA,838,168.14,3549.35,NA,NA,NA,48,180,365.67,0.079926420595367,NA,NA,NA,0,1529.54,23,-53,NA,777.93,0,0,-70,0,0,NA,347.94,156.17,0
3452,"201410",0,0,0,0,0,22.49,2947,NA,NA,1000,74,42.48,32,34.96,NA,72.97,NA,NA,24,16,10,231,24,22.32,89.97,3,NA,NA,4,NA,1000,NA,0.133832912727673,8,NA,139.97,NA,NA,NA,126,5,NA,NA,3,6,129.96,NA,NA,NA,NA,NA,NA,195.96,NA,2000,NA,NA,78,89,68.34,0.721630021341369,NA,NA,NA,0,5762.57,7,NA,NA,75.98,NA,NA,109,NA,NA,NA,106.2,0,NA
3453,"201405",0,82,0,1,2,NA,741,NA,29.71,400,177,46.06,NA,143.67,460,NA,NA,3060,NA,0,3,NA,0,35.58,NA,0,50,171,0,79,400,0,0.133832912727673,0,101.94,230.34,9.24,79,NA,556,0,NA,79,NA,0,589.82,79,NA,79,NA,115.41,460,NA,400,2330,115.41,NA,37,NA,344.4,-0.231735369185606,4.62,NA,115.41,1,803.99,5,-7,79,177.94,2.31,6,3,6,7,NA,987.28,0,7
3454,"201406",0,0,0,0,0,NA,2811,NA,NA,1000,NA,25.99,327,43.98,1179,NA,49,3000,27,24,12,819,31,NA,NA,10,787,NA,12,0,1500,0,0.133832912727673,7,NA,25.99,0,0,NA,87,3,0,0,10,3,87.97,0,0,-1,0,161.932,132,NA,7800,1000,190.795,183.244,57,NA,96.97,0.319424920164188,0,NA,212.75,1,NA,NA,-1200,-4,NA,0,0,163,0,0,347.05,96.97,NA,0
3455,"201403",0,0,0,0,0,NA,187,NA,NA,600,NA,120.43,NA,NA,NA,54.49,NA,400,NA,0,10,NA,0,NA,NA,0,NA,NA,0,NA,600,NA,0.0571981886428283,0,NA,522.28,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,435.92,600,600,NA,NA,29,NA,NA,-0.411786729965823,NA,NA,NA,1,1125.27,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA
3456,"201409",1,56,0,0,5,43.82,1367,12.66,58.44,1200,265,39.58,444,18.76,133,52.19,NA,1200,NA,0,12,NA,0,60.34,324.94,9,18,545,10,-3,3600,NA,0.133832912727673,0,271.14,137.95,NA,-3,101.28,81,12,0,-3,30,12,131.32,-3,NA,-3,0,180.12,133,305.39,500,1700,NA,180.12,49,213,200,0.079926420595367,NA,NA,NA,0,272.01,25,-27,-3,385.97,NA,0,-14,0,0,180.12,1062.49,117.45,0
3457,"201406",0,0,0,0,0,35,669,NA,NA,2877.07,NA,NA,NA,64.99,272,NA,NA,4489.54,NA,0,12,NA,0,NA,70,0,189,NA,0,0,5121.84,NA,0.133832912727673,0,NA,NA,0,0,NA,99,0,NA,0,NA,0,99.99,0,NA,-11,NA,439.27,272,NA,7366.61,2877.07,439.27,439.27,48,70,120.66,0.079926420595367,NA,NA,NA,1,NA,NA,-520,-11,NA,NA,0,467,0,0,NA,120.66,NA,0
3458,"201407",0,0,0,0,0,NA,331,117.76,90.96,150,NA,180.45,NA,NA,NA,199.88,NA,180,NA,0,4,NA,0,NA,NA,0,NA,NA,0,NA,350,NA,0.090634138151029,0,245.95,389.38,NA,NA,588.87,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,501.29,150,330,NA,NA,66,NA,NA,0.534878115446101,NA,NA,NA,1,1133.81,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
3459,"201401",0,0,0,0,0,216.4,4164,41.65,59.9,1500,783,10.59,290,75.95,NA,53.58,92,NA,61,35,12,755,44,158.49,1036.25,12,NA,NA,12,NA,1500,88,0.133832912727673,9,394.16,52.98,NA,NA,184.95,375,12,NA,NA,31,12,379.86,NA,0,NA,NA,NA,NA,267.92,3000,NA,NA,NA,64,1029,553.28,0.534878115446101,NA,836,NA,0,6119.93,50,NA,NA,792.69,NA,NA,-54,NA,NA,NA,536.88,0,NA
3460,"201410",0,0,0,0,0,54,4071,75.88,NA,250,108,14.99,429,97.65,NA,35.23,51,NA,83,49,7,1586,60,41.65,341.22,11,NA,NA,12,NA,250,NA,0.133832912727673,11,NA,29.99,NA,NA,296.9,192,1,NA,NA,29,2,200.65,NA,0,NA,NA,NA,NA,246.61,NA,250,NA,NA,38,252,240.59,-0.231735369185606,NA,1254,NA,1,5780.79,5,NA,NA,109.98,NA,NA,125,NA,NA,NA,272.89,0,NA
3461,"201408",1,0,0,0,0,10.79,509,NA,NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,53.99,0,NA,NA,0,NA,1500,NA,0.090634138151029,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1500,1500,NA,NA,55,53,NA,0.219380082347677,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,509,NA,NA,NA,NA,NA,NA
3462,"201403",0,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,NA,NA,NA,309,NA,NA,1017.65,NA,0,12,NA,0,NA,NA,0,2,NA,0,2,800,0,0.133832912727673,0,NA,NA,0,2,NA,NA,0,0,2,NA,0,NA,2,NA,2,0,177.96,309,NA,1575.91,800,177.96,177.96,49,NA,NA,0.079926420595367,0,NA,177.96,1,NA,NA,-2,1,NA,NA,0,NA,0,0,177.96,NA,NA,0
3463,"201401",0,166,3,1,1,NA,318,86.98,16.98,1000,NA,66.67,NA,NA,255,93.76,NA,500,NA,0,12,NA,0,NA,NA,0,6,NA,0,1,1000,0,0.090634138151029,0,16.98,262.92,NA,1,214.96,NA,0,NA,1,NA,0,NA,1,NA,1,0,118.66,255,369.91,2500,NA,118.66,118.66,42,NA,NA,-0.0737564789495467,NA,NA,NA,1,1408.8,NA,-7,1,NA,NA,0,41,0,0,NA,NA,NA,0
3464,"201403",0,0,0,0,0,39.98,1671,23.39,19.99,2371.16,279,NA,505,33.32,726,NA,49,7878.28,4,3,12,118,5,124.61,59.98,11,373,NA,12,-1,3871.16,29,0.133832912727673,2,39.99,NA,0,-1,46.78,99,11,0,4,22,12,99.97,4,0,-1,0,348.86,365,NA,9490.3,6370.3,348.86,348.86,64,58,25.82,0.534878115446101,0,NA,348.86,0,1470.02,15,-176,-5,284.93,4.54,0,86,0,0,1046.58,0.88,0,0
3465,"201406",0,0,0,0,0,82.64,699,NA,NA,1500,NA,NA,NA,294.8,679,NA,0,2281.9,NA,0,12,NA,0,NA,251.95,0,334,NA,0,2,1500,0,0.133832912727673,0,NA,NA,5.44,2,NA,1140,0,5.44,2,NA,0,1565.1,2,0,1,0,272.19,334,NA,3000,3500,272.19,272.19,54,249,640.82,0.219380082347677,0,NA,245.865,1,NA,NA,-240,1,NA,0,0,450,0,0,816.57,743.03,NA,0
3466,"201404",0,74,0,1,1,NA,4000,25.97,163.42,2000,343,99.3,52,NA,1141,35,75,NA,100,53,12,2888,70,67.59,NA,5,781,668,8,NA,2000,0,0.133832912727673,17,1237.3,464.53,NA,NA,181.79,NA,9,NA,-109,5,12,NA,75,249.95,NA,NA,NA,778,280,4779.16,2933.05,NA,NA,39,NA,542.34,-0.231735369185606,NA,418,NA,0,4077.44,13,-991,NA,462.79,NA,0,-67,0,1,NA,1065.28,117.9,0
3467,"201411",0,0,0,0,0,96.47,471,20.32,49.98,600,NA,80.46,NA,NA,NA,149.38,NA,NA,NA,0,12,NA,0,NA,326.91,0,NA,NA,0,NA,600,NA,0.090634138151029,0,249.97,325.92,NA,NA,60.96,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,498.9,NA,600,NA,NA,31,324,NA,-0.411786729965823,NA,NA,NA,1,426.63,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA
3468,"201407",0,0,0,0,0,NA,3832,NA,NA,2900,251,NA,NA,NA,1303,NA,191,7700,126,66,12,3418,77,52.75,NA,4,1197,NA,4,-2,10400,29,0.133832912727673,11,NA,NA,0,-2,NA,NA,4,0,-2,NA,5,NA,-2,495.84,-2,0,153.732,61,NA,13150,11150,147.16,219.070909090909,67,NA,169.2,0.648196909605187,0,836,147.16,0,1440.02,7,-1657,-25,369.25,0,0,862,0,0,2110.24,112.44,117.32,0
3469,"201401",0,36,0,0,2,375.27,2582,78.31,199.29,1500,1112,132.77,1121,343.57,356,69.39,176,NA,129,34,10,2692,36,485.47,1563.05,12,185,63,12,22,1500,59,0.133832912727673,2,476.9,570.24,11.73,22,184.95,1425,12,NA,22,49,12,1465.96,22,149.95,NA,NA,NA,356,313.22,3000,NA,195.49,NA,37,1292,357.24,-0.231735369185606,7.82,1672,195.49,0,5163.45,35,NA,NA,1128.72,NA,2,6,2,2,NA,532.62,0,2
3470,"201406",1,52,0,0,1,NA,338,76.87,33.19,1000,NA,63.98,NA,NA,NA,119.56,NA,NA,NA,0,12,NA,0,NA,NA,0,NA,NA,0,NA,2000,NA,0.090634138151029,0,165.97,319.92,NA,NA,384.43,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,597.85,1000,NA,NA,NA,32,NA,NA,-0.354107585360257,NA,NA,NA,1,810.13,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA
3471,"201410",1,66,0,5,1,NA,2112,39.66,39.19,2000,313,116.55,471,105.67,929,31.99,92,NA,60,18,12,1413,20,70.83,NA,11,551,493,12,NA,2000,16,0.133832912727673,2,195.95,518.83,NA,NA,242.47,526,10,NA,NA,22,12,528.41,19,283.89,NA,NA,NA,929,159.96,1880,3880,NA,NA,57,NA,216.83,0.319424920164188,NA,3344,NA,0,2135.77,8,NA,NA,314.89,NA,0,52,0,0,NA,1211.58,0,0
3472,"201405",0,0,0,0,0,NA,313,57.15,89.09,300,NA,93.14,NA,NA,NA,30.18,NA,1300,NA,0,6,NA,0,NA,NA,0,NA,NA,0,NA,300,NA,0.090634138151029,0,414.84,506.85,NA,NA,275.82,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,111.97,300,300,NA,NA,61,NA,NA,0.357323965312407,NA,NA,NA,1,167.9,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
3473,"201402",0,0,0,0,0,144.91,4774,64.48,242.12,1200,647,21.47,392,56.74,NA,50.18,196,NA,211,75,12,2826,83,259.99,583.79,10,NA,NA,12,NA,1200,44,0.133832912727673,8,1015.12,150.32,NA,NA,279.93,268,11,NA,NA,35,12,413.08,NA,0,NA,NA,NA,NA,135.32,2400,NA,NA,NA,56,422,438.53,0.242879678877368,NA,2090,NA,0,557.93,48,NA,NA,864.89,NA,NA,-4,NA,NA,NA,499.42,205.76,NA
3474,"201401",0,64,0,1,1,54.71,320,NA,NA,561.43,NA,131.64,NA,NA,NA,NA,NA,150,NA,0,5,NA,0,NA,382.97,0,NA,61,0,NA,1561.43,NA,0.090634138151029,0,NA,261.96,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1122.86,NA,NA,NA,47,249,NA,0.079926420595367,NA,NA,NA,1,100.05,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA,NA
